|sequence|error|arcom_id|animaux|Paysage|ruralité|Danse|Saga|Mascotte|Famille|Recette|bonne humeur|enfants|parents|interpellation
575|Dans un décor de maison contemporaine, un coach nous conseille des gestes simples pour bien dormir et vante les propriétés de l'eau gazeuse ROZANA.|False|25190|4.677429751609452e-05|0.0028053035493940115|0.0001587734732311219|0.026677845045924187|0.0026148611214011908|8.43186498968862e-05|0.018534328788518906|0.009952321648597717|0.003830825677141547|5.1446382713038474e-05|0.00022715477098245174|5.571831206907518e-05
576|Une jeune femme, Carole, s'apprête à engloutir une part de gâteau lorsque son téléphone se met à sonner. Au bout du fil, se présente son estomac qui lui conseille de boire ST-YORRE. La jeune femme s'exécute, son estomac l'en remercie.|False|20591|0.00011041453399229795|0.0012538344599306583|0.009618466719985008|0.01220700889825821|0.008162563666701317|0.0022449486423283815|0.02336643636226654|0.21354126930236816|0.07494812458753586|0.0011564231244847178|0.004338426981121302|0.00016489710833411664
577|"Sur l'air de la chanson ""Le tourbillon de la vie"" de Jeanne Moreau, une jeune femme boit quotidiennement du VICHY CELESTINS. Elle se sent ainsi plus légère et séduisante et tourbillonne sur elle-même."|False|44713|7.248999463627115e-05|0.0001920317590702325|0.0006103835185058415|0.008557901717722416|0.001094602863304317|0.0003965234209317714|0.0014318603789433837|0.012165737338364124|0.11447209864854813|9.674466855358332e-05|0.0002218571025878191|0.000135165304527618
578|Devant leur grand-père, des soeurs jumelles lui demandent de choisir laquelle des deux est sa préférée. Interloquée, l'homme finit par leur répondre que sa préférée n'est autre que l'eau CRISTALINE.|False|32323|0.000505496805999428|0.0019527091644704342|0.0021936746779829264|0.0029001019429415464|0.0025309589691460133|0.0006407351465895772|0.020593365654349327|0.005360973067581654|0.0007168894517235458|0.009288930334150791|0.0030116159468889236|0.004301637876778841
579|Sous forme de dessin animé, un zèbre personnifié se remaquille avant de boire un RED BULL. Il part se baigner et se fait attaquer par un crocodile. La scène laisse penser que le crocodile dévore le zèbre, mais le zèbre ressort de l'eau tranquillement avec un sac en croco sous le bras.|False|41704|0.995003342628479|0.0011532995849847794|0.0010815031128004193|0.005423442926257849|0.0030981898307800293|0.034139398485422134|0.0001714100653771311|0.00015782164700794965|0.005045466590672731|0.004017796833068132|0.00024223042419180274|0.00013117156049702317
580|Tournage de la pub OASIS POCKET, la mangue présente la petite bouteille avec son nouveau bouchon, la framboise est exaspérée par le comportement de la mangue.|False|10657|0.842241644859314|7.49529353925027e-05|0.00014681927859783173|0.00031658157240599394|0.00028751505305990577|0.0023214297834783792|0.0002466944570187479|0.0056949639692902565|0.0006862360169179738|0.00023999098630156368|0.00016308196063619107|0.00021661560458596796
581|Une femme, en off, nous parle des eaux minérales naturelles. Les marques des eaux sont représentées par des petites bulles en apesanteur qui s'entrechoquent et laissent place à une grosse goutte qui dévoile un paysage de pleine nature.|False|38764|5.997356493026018e-05|0.893939197063446|0.021875131875276566|0.0011100092669948936|0.012776954099535942|0.0001568663283251226|0.00012214966409374028|0.0020678751170635223|8.192850509658456e-05|4.8035213694674894e-05|7.535929762525484e-05|6.47218112135306e-05
582|"A flanc de montagne, un alpiniste nous présente une ""usine exceptionnelle"",  le Mont-Blanc, endroit où est ""fabriquée"" l'eau minérale naturelle MONT BLANC."|False|8493|0.00012671352305915207|0.047345202416181564|0.022079573944211006|0.002654396928846836|0.0034190283622592688|0.00023836008040234447|0.000486491626361385|0.0016815123381093144|0.00023700206656940281|0.00016844624769873917|0.00028027829830534756|0.00015798107779119164
583|C'est officiel, même les journaux relatent l'événement : les adolescents ont pris le pouvoir du service marketing de FANTA. Sous les yeux éberlués d'un senior du service, le grand changement est en marche !|False|15778|0.0014682260807603598|0.003144016722217202|0.002009190618991852|0.008051062934100628|0.007582370657473803|0.006289039272814989|0.00716141052544117|0.003233662573620677|0.0058477590791881084|0.2116716355085373|0.003923282027244568|0.007299915887415409
584|"Dans un sous-marin avec des airs de comédie musicale, il est l'heure pour les marins de prendre l'apéritif. En dansant, ils s'attèlent tous à préparer gaiement une terrasse improvisée sur l'air de la chanson ""I like it like that"" afin de partager un verre de SCHWEPPES au milieu de l'océan."|False|45848|0.0014431662857532501|0.006285118870437145|0.0040899477899074554|0.08575264364480972|0.008953608572483063|0.004480232950299978|0.006388850975781679|0.004244266543537378|0.3319218158721924|0.0019487541867420077|0.0014006049605086446|0.00013048718392383307
585|Lors d'une randonnée, le téléphone de Patrick sonne. Au bout du fil, son corps lui rappelle qu'il est déshydraté et que son propriétaire doit agir avant qu'il ne se sente mal. Il boit alors ST-YORRE pour réhydrater son corps.|False|46618|0.0011513984063640237|0.0015993976267054677|0.006264450494199991|0.0028575712349265814|0.0024126600474119186|0.001639318186789751|0.0034964734222739935|0.005082488525658846|0.001150919240899384|0.001434166799299419|0.0016271175118163228|0.0010223794961348176
586|Une homme commente la préparation d'un Indian Tonic, une femme vient ajouter un zeste de citron et lui laisse délicatement l'addition.|False|20037|0.0003337162488605827|0.0012734450865536928|0.0029086412396281958|0.0027422774583101273|0.003078593872487545|0.001246714498847723|0.003132500918582082|0.031005535274744034|0.003033030778169632|0.0006187923718243837|0.000933964503929019|0.0001788356021279469
587|Sur son smartphone, un jeune homme observe un autre homme qui préconise, afin de conserver un bon système immunitaire, d'utiliser des pierres. Mais le jeune homme préfère boire de la VITTEL + IMMUNITE dont la composition a non seulement un délicieux goût et qui, en outre, contribue également au maintien d'un bon système immunitaire.|False|45749|0.0004575206257868558|0.0018249866552650928|0.005604306701570749|0.002544853836297989|0.0026530418545007706|0.0003219990467187017|0.001007887884043157|0.04395461827516556|0.0010619314853101969|0.004456665366888046|0.002149732783436775|0.00029974221251904964
588|Une jeune femme court dans la mer quand elle s'étale dans l'eau.|False|1948|0.0005449472228065133|0.009204032830893993|0.003363265423104167|0.0076591856777668|0.0069547295570373535|0.004248767159879208|0.005139940418303013|0.0024062914308160543|0.0025877689477056265|0.0018287410493940115|0.0023827403783798218|0.0004976392374373972
589|Après le pic de la pandémie Covid 19, George the poet, revient sur la nouvelle société plus éthique et humaniste que beaucoup désirent voir éclore.|False|33251|0.0002738946059253067|0.00086443149484694|0.0006773452623747289|0.002790603321045637|0.0026040382217615843|0.0002261659683426842|0.001470271497964859|0.0004929965944029391|0.0013031648704782128|0.000433642155257985|0.0009905288461595774|0.0004276026738807559
590|Allongé sur des transats au bord  d'une piscine, un couple sirote des TOURTEL TWIST BIO. Tandis que la jeune femme évoque le fait que la boisson contienne 20% de jus de fruit en plus, le jeune homme se pose une question existentielle : comment la bouteille de TOURTEL TWIST BIO peut-elle contenir plus de jus alors que sa taille n'a pas changé ?|False|45274|0.00028906745137646794|0.0092153986915946|0.07117609679698944|0.2145615667104721|0.007559063378721476|0.0029351164121180773|0.018463745713233948|0.0342443585395813|0.03115842305123806|8.450556197203696e-05|0.0010473377769812942|0.00013503698573913425
591|"Sans respect pour sa fabrication, une femme boit à toute vitesse un thé PURE LEAF, qui a pourtant été élaboré dans la douceur et la tendresse et avec des ingrédients de qualité. 

."|False|26409|0.0002874895290005952|0.006407509092241526|0.009473991580307484|0.017353076487779617|0.025710001587867737|0.004616602789610624|0.01853001117706299|0.03259136155247688|0.008239463903009892|0.0004176566144451499|0.0030331676825881004|0.0047489977441728115
592|"À grand renfort d'effets spéciaux, un volcan esquisse de manière solennelle l'histoire du monde, qu'il a vu évoluer au fil des siècles. Du big bang à nos jours, ce dernier retrace les moments forts de l'histoire des terres de VOLVIC et son eau. Ptérodactyles, guerriers et volcan en éruption se partagent l'écran dans des décors majestueux sur le célèbre titre ""Iron"" de Woodkid, avant de revenir à notre époque, illustrée par un petit garçon s'aventurant dans les montagnes verdoyantes et pures de VOLVIC."|False|3262|0.0005225625354796648|0.00162477174308151|0.00013523736561182886|0.00032698913128115237|0.0016374837141484022|8.410171722061932e-05|0.00015338319644797593|0.00010268689220538363|7.406719669234008e-05|0.00011447857832536101|0.00012585673539433628|9.218567720381543e-05
593|Autour d'une table de fêtes, des personnes trinquent et consomment D'ARTIGNY.|False|24678|0.00019495267770253122|0.004904870875179768|0.0030504788737744093|0.002852732315659523|0.004050582647323608|0.000944885250646621|0.004844243638217449|0.009181826375424862|0.007921159267425537|0.0004186781297903508|0.0009196943719871342|0.00017275100981350988
594|"Sur un ring installé en pleine rue se joue un match de catcheurs, suivi par des spectateurs. Lors de la mi-temps, le participant perdant se voit donner des conseils défensifs par son entraîneur et se rafraîchit avec un ORANGINA. La cloche ayant sonné, il se rue sur le ring et saisit son adversaire pour... un porté, clin d'oeil au film ""Dirty Dancing"". Le combat devient alors une comédie musicale."|False|31071|0.017153887078166008|0.00512278825044632|0.006422639824450016|0.024164997041225433|0.0051622893661260605|0.0031175652984529734|0.007913012988865376|0.00299276621080935|0.035006504505872726|0.0026748827658593655|0.0013918563490733504|0.016963757574558258
595|La mascotte JOKER, petit lutin rouge équipé de grelots, entame une samba endiablée lors du petit-déjeuner d'une famille. Il tient dans ses mains un jus d'orange JOKER qu'il agite au rythme de la musique. Agacée, la mère de famille finit par demander à son mari de mettre fin à toute cette agitation. Mais la mascotte s'empare d'une boîte métallique contenant des céréales et l'agite à tout va laissant ainsi s'échapper le contenu dans toute la cuisine, sous les yeux décontenancés de toute la famille.|False|14428|0.7483202815055847|0.0012546124635264277|0.006370170041918755|0.024119678884744644|0.0021759190130978823|0.23099063336849213|0.3388139009475708|0.00511676212772727|0.09226225316524506|0.10960366576910019|0.007728443015366793|0.0001471053546993062
596|"Film montrant des femmes dans leur quotidien, qui dorment dans le bus, au travail, ou auprès de leur bébé, mais qui restent forte et ""invincibles"" face aux épreuves de tous les jours, grâce à CONTREX leur partenaire qui reboost leur corps."|False|14983|6.826136814197525e-05|0.0006364714354276657|0.00042641328764148057|0.005427122116088867|0.0035744120832532644|0.00029975376673974097|0.014121864922344685|0.0002616153797134757|0.0025132487062364817|0.0018770569004118443|0.006453163456171751|7.351516978815198e-05
597|Dessin animé au trait, réhaussé de couleurs, montrant une souris tentant de monter dans l'Arche de Noé, mais se faisant recaler car le couple de souris attendu est déjà à bord. Sur son chemin de retour, des chats, malins, lui conseillent de boire du RED BULL. Après quelques gorgées, des ailes blanches apparaissent sur le dos de la souris, qui se fera ainsi passer pour une chauve-souris.|False|42759|0.9966476559638977|0.007333574816584587|0.009738272055983543|0.0036176107823848724|0.004352443385869265|0.01575419493019581|0.0006774829234927893|0.0006353504722937942|0.015567883849143982|0.0002838250366039574|0.00031030268291942775|0.00015248788986355066
598|Sur fond uni blanc, divers formes et formats de COCA COLA se suivent et ne se ressemblent pas. Chacun illustre les différents héros qui ont pris part contre le Coronavirus. En off, une voix évoque toutes ces personnes.|False|32338|8.243892079917714e-05|0.0011431361781433225|0.0001470038405386731|0.001772354356944561|0.00037376233376562595|0.0001365805510431528|9.869828500086442e-05|0.008214734494686127|0.00855268631130457|0.0003879425348713994|8.280991460196674e-05|0.00010451745038153604
599|Devant son grand-père, une petite fille se lance dans une explication très précise de ce qu'est un petit bouchon, bouteille de CRISTALINE en main.|False|46338|0.0006717306096106768|0.0006277976208366454|0.0020830417051911354|0.0012525304919108748|0.001189119415357709|0.0006426874897442758|0.007027704734355211|0.01658240705728531|0.0009073063265532255|0.02606513723731041|0.001459879451431334|0.00042938225669786334
600|"Sur un fond jaune, plusieurs fruits ""explosent"" littéralement, libérant ainsi tout leur jus. En analogie, une balle de tennis explose lorsqu'elle arrive sur une raquette et se transforme en jus d'orange TROPICANA restant en suspension."|False|21706|0.0002571879595052451|0.012394476681947708|0.002910252194851637|0.004552531987428665|0.004884960129857063|0.0026561871636658907|0.004257985856384039|0.004948848858475685|0.003182612359523773|0.0009203876834362745|0.001558602089062333|0.0006975453579798341
601|"Dans le métro, une femme déguste un MAY TEA. Le temps de quelques secondes, les saveurs la transportent dans un monde parallèle, une sorte de forêt tropicale. Le ""voyage"" est de courte durée, elle ouvre les yeux et se trouve de nouveau dans le métro."|False|44059|5.592239904217422e-05|0.0020658259745687246|0.009331471286714077|0.34141844511032104|0.024431219324469566|0.019818179309368134|0.00051663484191522|0.3675180971622467|0.022636599838733673|5.459643580252305e-05|0.00021168403327465057|5.161734952707775e-05
602|Grand apéritif ensoleillé sur la terrasse d'un immeuble. Le barman sert un verre de TOURTEL TWIST à un homme. Ce dernier saisit la bouteille et se trouve comme irrésistiblement aimanté à un autre consommateur de la boisson, quelques mètres plus loin ... Plusieurs autres invités viennent se greffer à leur tour au petit groupe, puis les immeubles entre eux, les villes voire les continents. Ce breuvage attire ainsi ses propriétaires dans le but de trinquer et rapprocher les âmes pour un monde plus convivial.|False|15618|0.00011042090773116797|0.005313169211149216|0.00018305805861018598|0.008449879474937916|0.001452166005037725|0.000336216704454273|0.005666726268827915|0.0030685849487781525|0.7712044715881348|5.7618239225121215e-05|0.0005838602664880455|5.528059045900591e-05
603|Lors de la dernière Coupe du Monde de la Fifa, une jeune femme avait promis de se faire tatouer le portrait de son petit-ami si les Bleus remportaient la victoire, ne croyant pas en celle-ci. Aujourd'hui, la femme arbore le portrait de son ex petit-ami au bord d'une piscine, accompagnée de son petit-ami actuel. Une voix off demande alors quelle sera notre promesse de cette année lors de cette nouvelle Coupe du Monde 2022.|False|48460|0.0005764324450865388|0.0031387812923640013|0.005127903074026108|0.01097441278398037|0.003938448615372181|0.0031089154072105885|0.015683259814977646|0.00183275924064219|0.019621580839157104|0.0013499747728928924|0.0016253659268841147|0.0008759195334278047
604|Des professionnels LORINA et des personnes en vacances d'été réinterprètent la Marseillaise grâce aux pops caractéristiques de l'ouverture des bouteilles de LORINA.|False|39249|0.00017662155732978135|0.0015944518381729722|0.01232853252440691|0.11619608104228973|0.008394131436944008|0.17904973030090332|0.018177390098571777|0.07299861311912537|0.09252902120351791|0.0004492480948101729|0.0010256364475935698|0.018432071432471275
605|"Dans un restaurant, une femme munie de baguettes se met à tapoter sur son verre, signe qu'elle s'apprête à faire un discours. Etonnamment, elle ne fait aucun discours mais se met à taper dans tout ce qu'elle trouve autour d'elle, notamment des bouteilles de BADOIT,  afin de reproduire la musique de la chanson ""Joyeux anniversaire"" qu'elle dédie à son père."|False|17324|0.0001172095799120143|0.001294545829296112|0.005962110124528408|0.012662519700825214|0.0026534684002399445|0.0022921834606677294|0.029728075489401817|0.016750523820519447|0.019891049712896347|0.0008448679582215846|0.022881213575601578|0.00022342181182466447
606|Un jardinier qui tond la pelouse dans un stade a une petite baisse de tonus. Il boit un RED BULL. La boisson énergisante lui redonne de la vitalité. Il termine la tonte avant le match en laissant un parcours flêché au sol...|False|50385|0.000854882993735373|0.19065332412719727|0.0026257154531776905|0.008532651700079441|0.010222019627690315|0.0024475122336298227|0.001419420586898923|0.003031273605301976|0.2641981542110443|0.00027678723563440144|0.0007533367024734616|0.0003078824083786458
607|Deux jeunes femmes perdues en pleine jungle s'arrêtent pour boire du nouveau LIPTON GREEN ICE TEA saveur agrume. Dès qu'elles boivent la boisson, un chemin fleuri haut en couleurs les guide vers une falaise qu'elles sautent sans hésiter et atterrissent dans une piscine.|False|12046|0.002815547399222851|0.10904689878225327|0.0026767291128635406|0.03612324222922325|0.013844234868884087|0.0003206786641385406|0.0003562153724487871|0.017046252265572548|0.24035416543483734|6.0463113186415285e-05|0.00010819525050465018|5.829626752529293e-05
608|Sur un balcon, une jeune femme se verse un verre de TROPICANA. Dès la première goutte au fond du verre, son environnement est envahi de cagettes remplies d'oranges, la transportant finalement au milieu d'étals de fruits frais.|False|26080|0.00021326573914848268|0.021679623052477837|0.005443733185529709|0.0037901122123003006|0.003926039207726717|0.0007369209197349846|0.0015102559700608253|0.008714135736227036|0.008326323702931404|0.0005260197212919593|0.0005873269983567297|6.67194472043775e-05
609|Des scientifiques et des téléspectateurs regardent angoissés le départ imminent d'une fusée présentée à l'envers. Finalement, la fusée décolle parfaitement vers le bas de l'image. Ces images illustrent un transit en parfait état de marche.|False|3293|0.00013532619050238281|0.0013560772640630603|0.00021081087470520288|0.001841904828324914|0.00234189722687006|0.0003404241579119116|0.0005258014425635338|0.0003330401668790728|0.00014577469846699387|0.00028104305965825915|0.00037954558501951396|0.0005590194487012923
610|Une goutte d'eau volcanique tombe dans une bouteille de VOLVIC JUICY et déclenche une éruption de fraises.|False|17041|0.0006064306362532079|0.006136809475719929|0.0015156405279412866|0.01521825697273016|0.00911811925470829|0.00047156785149127245|0.001464517554268241|0.0156051404774189|0.009876026771962643|0.0006539156893268228|0.0007793126860633492|0.00027993833646178246
611|Quatre femmes représentant les 4 thés glacés MAY TEA s'élancent du haut d'une montagne enneigée sur des luges en bois. Pendant leur descente, elles préparent tranquillement le thé glacé qui leur est attribué.|False|30374|0.00045648403465747833|0.06521457433700562|0.25851163268089294|0.00993313267827034|0.002175380475819111|0.00658608740195632|0.004128735512495041|0.03256172686815262|0.007143920753151178|0.0001810458634281531|0.000598307466134429|7.136828935472295e-05
612|Des jeunes s'amusent sous un soleil d'été en buvant des ICE TEA PECHE.|False|32238|0.0001902223302749917|0.02839588187634945|0.006213725078850985|0.005072467029094696|0.0024858133401721716|0.0025021883193403482|0.0010499856434762478|0.00782215315848589|0.06690472364425659|0.07583803683519363|0.0002961315622087568|6.87148203724064e-05
613|La mascotte JOKER tente par différents moyens de cueillir des oranges mais en vain. Il finit par secouer l'oranger et se fait recouvrir quasiment entièrement d'oranges. Un jeune homme se délecte du jus qu'il est en train de boire pendant le petit-déjeuner.|False|18472|0.4814760386943817|0.019260335713624954|0.010095939040184021|0.004082962870597839|0.0028604301624000072|0.09176262468099594|0.005207897629588842|0.005419894587248564|0.03236840292811394|0.03275662288069725|0.0012369314208626747|0.00011334867303958163
614|Présentation des différentes qualités de l'eau Wattwiller.|False|3111|8.326370880240574e-05|0.007248496171087027|0.00086815474787727|0.0004285004106350243|0.001193044357933104|0.00017979829863179475|0.0004167288134340197|0.0005967131583020091|0.0001276682160096243|0.0001644112926442176|0.00022401339083444327|0.0001134394042310305
615|Dessin animé au trait, réhaussé de couleurs, montrant une baleine qui, après avoir bu du RED BULL, se retourne et surfe la surface de l'océan grâce au puissant jet d'eau qu'elle expulse de son évent.|False|44525|0.9829328060150146|0.003499998478218913|9.289446461480111e-05|0.0009302598191425204|0.00430120388045907|0.03710745647549629|6.07106885581743e-05|0.0010894560255110264|0.033073972910642624|0.00013543643581215292|6.166059756651521e-05|5.515703378478065e-05
616|"Pour nous présenter un ""truc cool"", ORANGINA, joue sur les mots et fait couler la boisson dans un verre."|False|12011|0.057988956570625305|0.0023351204581558704|0.002372092567384243|0.012267903424799442|0.006836948450654745|0.00537476222962141|0.0011592258233577013|0.01692948490381241|0.12334150820970535|0.002983196871355176|0.0007329477812163532|0.0008582742884755135
617|"Sous forme de film d'animation et dans une ambiance ""halloweenesque"", une main tend à plusieurs reprises une canette de FANTA mettant en avant les différents goûts proposés par la marque."|False|23771|0.8121515512466431|0.005336437840014696|0.011180059053003788|0.017622362822294235|0.0062683322466909885|0.0030726140830665827|0.07997177541255951|0.4142012298107147|0.09761994332075119|0.009905917569994926|0.0012736631324514747|7.317213749047369e-05
618|En pleine nature, non loin d'une cascade, on retrouve plusieurs animaux dansant sur une musique aussi sensuelle que rythmée. Une girafe se trouvant sur une moitié d'orange se voit entraîner dans la danse par un ours. Un jeu de séduction s'engage. Au coucher du soleil, on retrouve les deux protagonistes sirotant une bouteille d'ORANGINA.|False|9107|0.8392192721366882|0.03235238417983055|0.018504545092582703|0.3073998987674713|0.003946440294384956|0.008225621655583382|0.001830902649089694|0.004627964925020933|0.01360300462692976|0.0004546588461380452|0.00046638475032523274|7.413663115585223e-05
619|Une gourde CAPRI-SUN FRUIT CRUSH fait passer une audition à des fruits dans un théâtre vide. Face à leur inaction et à leur silence, il est totalement satisfait : il a enfin trouvé les bons fruits, sans aucun autre ajout.|False|21808|0.041256535798311234|0.012990081682801247|0.05814247205853462|0.03285454213619232|0.0017302193446084857|0.0003684503899421543|0.0035829846747219563|0.5963895320892334|0.14999566972255707|0.00162872567307204|0.0004599891835823655|0.34035664796829224
620|Lors de la dernière Coupe du Monde de la Fifa, une jeune femme avait promis de se faire tatouer le portrait de son petit-ami si les Bleus remportaient la victoire, ne croyant pas en celle-ci. Aujourd'hui, la femme arbore le portrait de son ex petit-ami au bord d'une piscine, accompagnée de son petit-ami actuel. Une voix off demande alors quelle sera notre promesse de cette année lors de cette nouvelle Coupe du Monde 2022.|False|48462|0.0005764324450865388|0.0031387812923640013|0.005127903074026108|0.01097441278398037|0.003938448615372181|0.0031089154072105885|0.015683259814977646|0.00183275924064219|0.019621580839157104|0.0013499747728928924|0.0016253659268841147|0.0008759195334278047
621|Un barman décapsule un SCHWEPPES Ginger ale, puis le lance en le faisant glisser sur le comptoir de son bar interminable. La bouteille semble glisser comme sur de la glace et passe à travers un mur de glaçons. Pour finir,  le barman rattrape la bouteille et le sert en cocktail à une jeune femme blonde en robe à paillettes.|False|21178|0.00024150157696567476|0.0030597783625125885|0.0013097267365083098|0.002489398466423154|0.0019964203238487244|0.0013631682377308607|0.0013524200767278671|0.006250975653529167|0.002841649344190955|0.00017900115926750004|0.0004875563026871532|0.00010935237514786422
622|"Les petits fruits d'Oasis sont de retour et dévoilent leur premier tube complètement rafraîchissant « D'amûre et d'eau fraîche », réinterprétation de ""Fresh"" de Kool & the Gang."|False|16395|0.003106494899839163|0.0013549486175179482|0.004274087492376566|0.004224532749503851|0.00263208313845098|0.002194231143221259|0.0013834917917847633|0.013422740623354912|0.027822550386190414|0.00418014544993639|0.0008543504518456757|0.000553388032130897
623|Deux copines sont installées sur des matelas gonflables dans une piscine, une citronnade à la main. Quand l'une d'elles y goûte, elle félicite son amie qui se vante de ne pas l'avoir faite.|False|15572|0.0037910263054072857|0.0023452043533325195|0.0013087166007608175|0.0019047961104661226|0.001205041422508657|0.00161734817083925|0.0023467836435884237|0.007075188681483269|0.008389066904783249|0.010778124444186687|0.000830132863484323|8.083906868705526e-05
624|Pour les fêtes de fin d'année, une voix, en off, nous invite à redécouvrir la bouteille iconique en verre COCA-COLA.|False|29890|9.397669055033475e-05|0.0002592965611256659|0.0006623220979236066|0.001788930967450142|0.004459832329303026|0.000448000559117645|0.004926464054733515|0.006337336264550686|0.0605153925716877|9.051036613527685e-05|0.00036580360028892756|7.544860272901133e-05
625|Sur la plage, un jeune homme et son ami sont entourés de belles jeunes filles. Après avoir bu du Nestea, notre héros fait le jeu de la bouteille pour savoir vers qu'elle créature il se dirigera. Finalement, la bouteille s'arrête sur une vieille dame. Ils entamment alors une relation ensemble et s'occupent tous les deux en faisant autant de choses folles et agréables que le jeune homme aurait fait avec une femme beaucoup plus jeune.|False|1271|0.00023348096874542534|0.0075209299102425575|0.0005895175272598863|0.018895598128437996|0.005689630750566721|0.002705850638449192|0.005322552751749754|0.003206434426829219|0.21761861443519592|0.00013143410615157336|0.0013224247377365828|0.00010213835048489273
626|En bord de mer, des jeunes transportent des bouteilles de COCA COLA dans une bassine aux couleurs de la marque. Un jeu concours est organisé pour l'été.|False|16597|0.0001166854563052766|0.049781329929828644|0.012240946292877197|0.003632107051089406|0.0018943381728604436|0.000967586413025856|0.00020132890495005995|0.0012084892950952053|0.048697330057621|0.31000229716300964|0.0002797286433633417|5.8781966799870133e-05
627|Mise en avant de précieux moments du quotidien comme les grands événements que COCA COLA a partagés avec les Français. Nous sommes  ainsi transportés dans le Paris de la Libération en 1944 ou encore dans la joie de la Coupe du monde de 98, le symbole même du rassemblement.|False|26073|4.616959631675854e-05|0.00015366228763014078|5.399823567131534e-05|0.01441781222820282|0.0019966932013630867|0.00014615946565754712|0.006821062881499529|0.000265316542936489|0.03906557336449623|7.272377843037248e-05|0.00039621052565053105|7.832300616428256e-05
628|Retour sur les publicités mythiques créées pour PERRIER. Ici en pleine savane, une femme et un lion convoitent la même bouteille de PERRIER. Contrairement au lion, la jeune femme arrive à se faire craindre de son rival grâce à ses rugissements.|False|1261|0.9905786514282227|0.001300549367442727|0.008758733049035072|0.0036361785605549812|0.03522294759750366|0.001216344884596765|0.0004651479539461434|0.0013256004313006997|0.00052386533934623|9.406778553966433e-05|0.0002811292069964111|0.00023949860769789666
629|"Un ""monsieur météo"" est déprimé par sa présentation d'un temps plus que maussade sur l'ensemble du pays. Son humeur change dès qu'il boit un verre de SALVETAT. Il prend alors un fort accent du Sud et remplace les nuages par de beaux soleils."|False|12259|0.000175682915141806|0.05363691598176956|0.003591422690078616|0.015792999416589737|0.01168927364051342|0.0018714213510975242|0.0014170630602166057|0.015125732868909836|0.038899559527635574|0.00034738238900899887|0.0004049182462040335|0.00032089115120470524
630|Des jeunes de la génération Z vivent leur vie en s'assumant avec en off une femme qui les pousse à être la meilleure version d'eux-mêmes en affichant leur vraie personnalité à l'image de la footballeuse du LOSC Héloïse Mansuy.|False|27014|7.262986764544621e-05|0.0003651347360573709|0.0004035453894175589|0.010365800932049751|0.0035106660798192024|0.0006470531225204468|0.0027494714595377445|0.0008179577998816967|0.008300861343741417|0.030454246327280998|0.0004774143162649125|0.00022394314873963594
631|Devant leur grand-père, des soeurs jumelles lui demandent de choisir laquelle des deux est sa préférée. Interloquée, l'homme finit par leur répondre que sa préférée n'est autre que l'eau CRISTALINE.|False|41821|0.000505496805999428|0.0019527091644704342|0.0021936746779829264|0.0029001019429415464|0.0025309589691460133|0.0006407351465895772|0.020593365654349327|0.005360973067581654|0.0007168894517235458|0.009288930334150791|0.0030116159468889236|0.004301637876778841
632|"Les petits fruits d'Oasis sont de retour et dévoilent leur premier tube complètement rafraîchissant « D'amûre et d'eau fraîche », réinterprétation de ""Fresh"" de Kool & the Gang."|False|17107|0.003106494899839163|0.0013549486175179482|0.004274087492376566|0.004224532749503851|0.00263208313845098|0.002194231143221259|0.0013834917917847633|0.013422740623354912|0.027822550386190414|0.00418014544993639|0.0008543504518456757|0.000553388032130897
633|"En film d'animation, le chevalier ""Orange"" annonce à son armée le début d'une nouvelle ère. Tous les fruits attendent le début de l'assaut. En plan de fin, un jeune homme boit de l'OASIS TROPICAL à la bouteille."|False|43764|0.0419805571436882|0.0010225864825770259|0.0016819562297314405|0.0011886641150340438|0.0033622956834733486|0.0002060912811430171|0.0005245364154689014|0.0008242751355282962|0.0024472118820995092|0.0012459415011107922|0.0002568761119619012|0.00014585713506676257
634|Sous forme de dessin animé, le visage d'une femme s'anime pour nous faire savoir qu'il est possible de faire la fête sans alcool grâce à FESTILLANT.|False|4290|0.0004529253928922117|0.00019604737462941557|0.0005197811988182366|0.003505564294755459|0.00032920134253799915|0.001005849102512002|0.0006745181744918227|0.03582116216421127|0.583894670009613|0.00011656150309136137|0.00010348705836804584|5.397684435592964e-05
635|Au beau milieu d'un repas, l'estomac de Jean-Marc le contacte au téléphone et lui conseille de boire ST-YORRE afin d'avoir une bonne digestion. Jean-Marc et les convives s'exécutent et trinquent à la ST-YORRE.|False|29984|0.000511871709022671|0.0017669684020802379|0.01287270337343216|0.00938975065946579|0.005279996432363987|0.0019872095435857773|0.0160298403352499|0.09675697237253189|0.025470664724707603|0.0006055901176296175|0.002635550918057561|0.0001516340853413567
636|Alors qu'arrive un moment décisif lors d'un match de football du Mondial retransmis à la télévision, quelques jeunes se retrouvent sans COCA-COLA. Chacun se rue dehors, dans des rues désertées par cet événement de taille, afin d'aller se ravitailler. Revenant chez eux, le cri du commentateur annonçant un but se fait longuement retentir à travers les fenêtres ouvertes, au grand dam de cette poignée de jeunes, qui reviennent en courant chez eux. Ils savaient pourtant, qu'en 2014, ils auraient 4 ans devant eux pour prévoir les stocks.|False|22115|0.0007411744445562363|0.00254865363240242|0.0006841978756710887|0.0016369301592931151|0.0016987606650218368|0.0011329862754791975|0.0016210732283070683|0.0018398667452856898|0.0010499564232304692|0.0014972711214795709|0.0011102400021627545|0.0006865648319944739
