|sequence|error|arcom_id|Recette|animaux|ruralité|bonne humeur|Famille|enfants|Danse|Saga|Mascotte|Paysage|parents|interpellation
3944|Sur un fond bleu, gros plan sur un cookie GRANOLA et ses pépites de chocolat.|False|28459|0.006294851191341877|6.192670844029635e-05|0.00029130603070370853|0.0018080216832458973|0.0012874673120677471|0.00040184875251725316|0.0002260319743072614|0.000675048038829118|0.0004585504939313978|0.0006814041407778859|0.00026191698270849884|7.073532469803467e-05
3945|Pour Pâques, chacun de leur côté, un mini Indiana Jones, un Sherlock Holmes et une Super Girl partent à la chasse aux trésors. Ils découvrent avec joie des oeufs KINDER.|False|43392|0.004080198239535093|0.6132470369338989|0.0019496962195262313|0.14601844549179077|0.012949561700224876|0.9182140231132507|0.003358330810442567|0.12693707644939423|0.008826464414596558|0.0009624105296097696|0.02650984562933445|0.00011719220492523164
3946|Une marmotte personnifiée qui fait une randonnée en montagne s'approche d'un chalet et regarde par la fenêtre. Elle y voit une famille aidée de leurs animaux confectionner de façon artisanale de la pâte à tartiner. De retour de sa randonnée, la marmotte raconte à ses amis ce qu'elle a vu, mais personne ne la prend au sérieux.|False|25429|0.050508156418800354|0.5648331642150879|0.4364548325538635|0.019599562510848045|0.07115248590707779|0.006219453178346157|0.015711231157183647|0.01600279100239277|0.06101147085428238|0.05663207918405533|0.004441758617758751|0.00014070225006435066
3947|Au son d'une musique grecque, une jeune femme savoure un yaourt à la grecque NESTLE.|False|14101|0.11047614365816116|8.529666956746951e-05|0.006586755160242319|0.011908913031220436|0.005579948890954256|0.00011594034731388092|0.009157796390354633|0.0058939773589372635|0.0006082138861529529|0.0015748550649732351|0.0005634375265799463|7.906333485152572e-05
3948|Dans un amphithéâtre, une femme présente au public la première tablette non connectée, un KINDER COUNTRY. La foule l'acclame. Elle se déconnecte de tout en dégustant le KINDER COUNTRY en pleine nature.|False|50268|0.0481286384165287|0.05990036949515343|0.1735231578350067|0.05144860967993736|0.014294196851551533|0.4099465012550354|0.040432579815387726|0.004196068737655878|0.0032899202778935432|0.02463436685502529|0.010625974275171757|9.275468619307503e-05
3949|Sur un fond blanc et de manière illustrée, mise en avant du repas complet FEED et de ses nombreux avantages.|False|20886|0.008720049634575844|0.0002172145468648523|0.00048668839735910296|0.0002542907895985991|0.007358995266258717|0.00018757040379568934|0.0002654830750543624|0.0010185835417360067|0.00011183209426235408|8.567069744458422e-05|0.00018130239914171398|6.913679681019858e-05
3950|Succession d'images d'un agriculteur du Midi qui cultivent des oignons doux des Cévennes.|False|50190|0.001629977603442967|0.00010843507334357128|0.004965738859027624|0.0007620607502758503|0.0022708133328706026|0.00014457947690971196|0.0019265742739662528|0.0020343565847724676|0.00046960136387497187|0.006690565496683121|0.0006718545337207615|0.00011870735033880919
3951|"Un jeune adolescent est un peu saoulé par tous les petits ""gestes"" venant de sa mère. Mais grâce à KINDER DELICE, la maman arrive à retrouver un peu de complicité avec son fils."|False|27908|0.001495739328674972|0.0002470914914738387|0.0011837335769087076|0.02880258299410343|0.9665806889533997|0.9813886880874634|0.005465259775519371|0.004430041182786226|0.000893116055522114|0.000468980404548347|0.9608790874481201|0.0003428274067118764
3952|A l'occasion des 50 ans de la célèbre pâte à tartiner, différentes séquences mettent en avant le fameux pot de NUTELLA qui, depuis son existence,  a souvent  été utilisé de façon originale, voire loufoque par toutes les personnes, petits et grands,  qui l'apprécient.|False|264|0.03308795019984245|0.004985395353287458|0.006134430877864361|0.011686872690916061|0.010614530183374882|0.001835568225942552|0.0035929859150201082|0.002013738267123699|0.0022438829764723778|0.004873442463576794|0.0016860633622854948|0.0005804338143207133
3953|Un jeune adolescent triste de voir ses parents se disputer dans leur quotidien, décide leur préparer une jolie Saint-Valentin grâce à la Boîte à Aimer de chez THIRIET afin de les réconcilier.|False|49647|0.033912207931280136|0.0009075669222511351|0.004077563527971506|0.0012669330462813377|0.9064933657646179|0.553450882434845|0.007466536946594715|0.003111339407041669|0.0006068701623007655|0.0002602340537123382|0.9440991878509521|0.00010695929813664407
3954|Sur une île déserte, un homme seul commence à grignoter des CURLY, ce qui a pour effet de faire apparaître 2 femmes sur des bouées de plage. Ces trois-là partagent alors le paquet de biscuits et un parachutiste atterrit alors sur la plage et ainsi de suite, jusqu'à ce qu'une foule de personnes fasse la fête sur la plage. Quand le paquet est vide, il ouvre un coffre rempli de paquets de CURLY.|False|45091|0.008805719204246998|0.01650175452232361|0.027897324413061142|0.035239946097135544|0.0053001525811851025|0.008224555291235447|0.0068569909781217575|0.005773935932666063|0.0040748328901827335|0.004727053456008434|0.001257743570022285|0.00011159732093801722
3955|Gros plan sur un fromage FOL EPI dégusté par trois personnes habillées aux couleurs de la France.|False|39932|0.009673623368144035|8.260946196969599e-05|0.0037191039882600307|0.0014393824385479093|0.005934879183769226|0.00018323655240237713|0.002555251121520996|0.005785617046058178|0.0008707228116691113|0.00046008851495571434|0.0005478885141201317|0.00011696388537529856
3956|Un petit garçon déguisé en pirate joue avec Lulu la barquette et une fillette déguisée en princesse joue avec Lulu l'ourson.|False|20524|0.0016656796215102077|0.08354601263999939|0.002234271029010415|0.005257518030703068|0.003931604325771332|0.1394096165895462|0.00800237711519003|0.005216030869632959|0.034808170050382614|0.004485040903091431|0.0014925518771633506|0.0004427357926033437
3957|Alors que va démarrer une audience au tribunal, le silence respectueux est interrompu par le bruit d'une des avocates qui glisse sa main dans un paquet de MALTESERS. Sa consoeur, et non moins adversaire, lui lance un regard en coin... et lui fait signe de partager. Ce que la première avocate s'empresse de faire habilement.|False|27780|0.0019379975274205208|0.0009122044430114329|0.0014293512795120478|0.0009806358721107244|0.0022474112920463085|0.0012097088620066643|0.003034816822037101|0.0021656884346157312|0.0016195718199014664|0.002270658267661929|0.0012897971319034696|0.0024799241218715906
3958|"Dans une entreprise, un homme arrive au distributeur et constate avec joie qu'il aura le dernier KINDER BUENO mais il n'a pas de monnaie. Il place alors sur la machine un panneau ""hors service"" qui était sur les toilettes et s'en va. Quand il revient il prend son KINDER BUENO devant toutes les personnes présentes qui restent sans voix. Quand il va remettre le panneau à sa place, un homme trempé sort des toilettes hors d'usage. Il le prend en pitié et partage avec lui son KINDER BUENO en étouffant un fou rire."|False|6898|0.0008278348250314593|0.00033050638739950955|0.0003937667061109096|0.045099496841430664|0.008279385976493359|0.05789430812001228|0.008555302396416664|0.000580569903831929|0.000998950912617147|0.000584948982577771|0.0118794497102499|0.0009653082233853638
3959|Lors d'un tournage, une marionnette vivante réalise successivement plusieurs plongeons dans une piscine. La hauteur des plongeons est très haute, et la marionnette atterrit toujours sur les rebords de la piscine. Lors du dernier essai, le réalisateur propose de faire une pause pour manger des PICKERS.|False|48702|0.0006436480325646698|0.03823433443903923|0.0009977254085242748|0.0011769760167226195|0.0012226749677211046|0.0005904662539251149|0.0015268396819010377|0.0010160356760025024|0.0029901948291808367|0.0014321019407361746|0.0006263347459025681|0.0003485382767394185
3960|Au restaurant, alors qu'un serveur dépose un plat d'HUITRES MARENNES OLERON sur la table d'un couple, la jeune femme se lève au même instant pour répondre à son téléphone portable. Elle savoure à l'avance le plat d'huîtres. L'homme profite de l'absence de la jeune femme pour déposer sur le plat une petite boîte rouge contenant une paire de boucles d'oreille. La jeune femme revient à sa place, toute contente de pouvoir déguster à son tour les fameuses huîtres. Malheureusement pour elle, l'homme n'a pas pu s'empêcher de toutes les déguster.|False|3447|0.0018518087454140186|0.0013162462273612618|0.0007107970304787159|0.003293075365945697|0.0013906835811212659|0.0002489583275746554|0.0015401103300973773|0.0008411089074797928|0.00034885856439359486|0.000687900697812438|0.0004299081629142165|0.00016013516869861633
3961|D'humeur morose, une jeune femme croque dans un biscuit BELVITA, ce qui a pour effet de la rendre de bonne humeur et positive. Dans la rue, un homme est également d'humeur positive, il dessine sur un véhicule un smiley qui sourit. Puis d'autres personnes se succèdent et ont le sourire en dégustant leur biscuit BELVITA.|False|44054|0.12820057570934296|0.00012849799531977624|0.0010149362497031689|0.9952881932258606|0.003504266729578376|0.001111190882511437|0.11323253810405731|0.014030205085873604|0.012904522940516472|0.002539717359468341|0.0003048198705073446|4.844163413508795e-05
3962|Des maîtres chocolatiers LINDT préparent des chocolats qui sont ensuite disposés dans une boîte qu'un couple amènera lors d'une soirée de fête de fin d'année.|False|24302|0.042300816625356674|0.00024319007934536785|0.003798846388235688|0.024724841117858887|0.03709077462553978|0.00010167171421926469|0.011922520585358143|0.009241598658263683|0.0034905101638287306|0.003223961219191551|0.004093975760042667|0.000142854725709185
3963|Avant même l'aube, Paul, agriculteur, travaille sa terre pour avoir des pommes de terre de la meilleure qualité possible avant de les fournir à VICO. Des amis mangent les chips issues de tout ce travail à l'apéritif.|False|20885|0.0018081942107528448|0.00013629687600769103|0.7935899496078491|0.008957619778811932|0.007195794489234686|0.0002370245347265154|0.001893877168186009|0.0015432866057381034|0.000772462401073426|0.015097354538738728|0.0006353458156809211|6.509703962365165e-05
3964|"Avec un effet ""rembobinage"", le déroulé de la journée d'une femme défile du soir jusqu'au matin. Une voix off explique alors que pour bien démarrer sa journée, il faut commencer par un bon petit-déjeuner, notamment avec les céréales SPECIAL K."|False|45844|0.19807784259319305|0.00026331099797971547|0.01996055245399475|0.09982158988714218|0.684646725654602|0.00022544956300407648|0.027018170803785324|0.004879153333604336|0.0005038430681452155|0.0011892470065504313|0.005518574733287096|7.913721492514014e-05
3965|Pour contrer les dimanches pluvieux qui arrivent avec l'automne, HARRY'S propose, de façon minimaliste, une recette de brioche perdue. En off, une voix n'énonce pas la recette mais détourne les activités d'un dimanche cocooning standard afin d'illustrer la confection de la brioche perdue.|False|18206|0.9303884506225586|0.000563545327167958|0.5106945633888245|0.8620081543922424|0.29438865184783936|0.0010196644579991698|0.00854374747723341|0.007375987246632576|0.0018932289676740766|0.017028147354722023|0.0017571912612766027|0.00014443520922213793
3966|Séquences, en plans très rapprochés, mettant en parallèle l'art d'un maître chocolatier LINDT qui  confectionne une tablette de chocolat noir, et les sensations ressenties à chaque étape par une femme qui ne pourra résister à la tentation de le déguster.|False|39757|0.052638035267591476|6.137984019005671e-05|0.0003654886386357248|0.0034372590016573668|0.007100759074091911|0.0001007498285616748|0.005485181231051683|0.004781992640346289|0.0016752296360209584|0.0003719765227288008|0.0004081458318978548|0.00010506245598662645
3967|Une grand-mère fait gouter à son petit-fils un plat WILLIAM SAURIN. A son tour, l'enfant fait de même avec son père qui fait de même avec sa femme qui fait de même avec sa meilleure amie, formant ainsi un seul et même tableau convivial.|False|24860|0.03394071385264397|0.0001586538419360295|0.0030577611178159714|0.034127943217754364|0.612593412399292|0.02240617200732231|0.0033903189469128847|0.0021606239024549723|0.0004080106446053833|0.0023988971952348948|0.031829122453927994|0.00011441991227911785
3968|Dans une soirée, une femme portant une veste à franges tournoie autour d'un serveur qui porte sur un plateau des petites saucisses JEAN CABY. Une voix off la compare à un aigle s'approchant de sa proie.|False|7749|0.0012941561872139573|0.08183101564645767|0.001765515306033194|0.0017569629708305001|0.0015751175815239549|0.000997065450064838|0.012436130084097385|0.001780395396053791|0.0016898668836802244|0.0021080763544887304|0.0007048510597087443|0.0007945539546199143
3969|De retour de soirée, une jeune fille a une petite faim et se délecte discrètement d'un morceau de L'OVALE PRESIDENT. Elle est néanmoins surprise par ses parents qui, eux, en sont au petit-déjeuner.|False|42025|0.0016584534896537662|0.00018849698244594038|0.0012855815002694726|0.00188177649397403|0.006118780933320522|0.003532974049448967|0.0013103870442137122|0.0006710661109536886|0.0003404176968615502|0.0006937915459275246|0.003620932810008526|0.0001452427386539057
3970|Dans la série des spots-excuses LA BOULANGERE, ici, face caméra et dans la rue, un homme s'adresse à sa compagne et s'excuse de ne pas faire grand chose à la maison.|False|16898|0.0007462117355316877|0.0001643616851652041|0.0014472317416220903|0.011901685036718845|0.06045423820614815|0.00029337324667721987|0.01444039586931467|0.001796796335838735|0.0005968243931420147|0.0005862867110408843|0.005593260750174522|0.00015146435180213302
3971|"Sous forme de petite annonce, une pomme de terre ""Charlotte"" est à la recherche de l'âme soeur : des maquereaux PETIT NAVIRE. Présentation d'une assiette de pommes de terre avec du maquereau grillé."|False|5658|0.8654961585998535|0.9853252172470093|0.4842507839202881|0.21025143563747406|0.0844496339559555|0.05602436140179634|0.0033240793272852898|0.00337370578199625|0.7869157195091248|0.003905606921762228|0.006231346167623997|6.583299546036869e-05
3972|Quels que soient nos plats, il existe une sauce AMORA Gourmet pour les accompagner.|False|21501|0.03632042184472084|0.0007259207195602357|0.001833365997299552|0.0010247745085507631|0.004847829230129719|0.00048126434558071196|0.001830233377404511|0.003661214606836438|0.0015904440078884363|0.000985241960734129|0.0014414892066270113|0.001352653605863452
3973|Lors d'une chasse aux oeufs pour Pâques, un garçon et une fillette aident un enfant malvoyant à trouver les chocolats.|False|43919|0.010136650875210762|0.043936002999544144|0.05691813677549362|0.04107661917805672|0.01588231511414051|0.2836536467075348|0.002482207026332617|0.004791055805981159|0.004400412552058697|0.006512182764708996|0.00345214712433517|7.494560850318521e-05
3974|Dans leur chambre, des enfants inventent une histoire d'invasion par les martiens qui sont en réalité des MONSTER MUNCH. Pour les capturer il suffit de les manger.|False|1708|0.0011472589103505015|0.006163706071674824|0.00036213346174918115|0.0006788568571209908|0.0006223442032933235|0.0679846927523613|0.0012807678431272507|0.0008119323174469173|0.000386505969800055|0.0005423451657406986|0.0009905360639095306|0.0005683235358446836
3975|Dans une maison de retraite, des personnes âgées font une course de chaises à roulettes.|False|26087|0.0012494632974267006|9.13660041987896e-05|0.0017386899562552571|0.012317154556512833|0.016975663602352142|8.213971159420907e-05|0.015075371600687504|0.00959147047251463|0.0024432973004877567|0.0021288995631039143|0.005393480882048607|0.00027825639699585736
3976|Des supporters regardent un match de foot, ils explosent de joie quand un but est marqué, tous sauf Bernard, râleur hors pair qui attend la fin du match.|False|10915|0.0007325724582187831|0.00029204352176748216|0.000974272086750716|0.005878619849681854|0.0012553934939205647|0.0009375791996717453|0.0006235848413780332|0.0018394276266917586|0.004684645216912031|0.0012047069612890482|0.000834071368444711|0.0011005757842212915
3977|Lors d'un dîner romantique que l'on pense se dérouler dans un restaurant chic, un couple s'échange de malicieux regards avant de déguster une pizza RISTORANTE. Les deux tourtereaux se trouvent en fait confortablement attablés dans un parc où un luxueux chandelier illuminé est accroché à un arbre juste au-dessus d'eux.|False|3391|0.005079034715890884|0.0164521262049675|0.01005229726433754|0.0035271169617772102|0.0026748550590127707|7.127004937501624e-05|0.012027769349515438|0.0017788028344511986|0.0013655981747433543|0.008602676913142204|0.00020890987070742995|0.0004147216386627406
3978|Dans la cour du lycée, un groupe de jeunes saluent Louis, un élève d'apparence sérieuse qui s'est avéré être l'instigateur d'une soirée mousse en plein cours de chimie. L'un deux compare même ce dernier à un biscuit GRANOLA, simple de prime abord, mais délicieux lorsqu'on le goûte.|False|45951|0.003030128311365843|0.0005356890032999218|0.000663203711155802|0.00810988713055849|0.0016908973921090364|0.0022209319286048412|0.0017085771542042494|0.0007786347414366901|0.0006481281016021967|0.002093382179737091|0.000447083410108462|0.0003613943117670715
3979|LA LAITIERE confectionne son PETIT POT DE CREME au chocolat.|False|29092|0.029110822826623917|0.0007815477438271046|0.005375565495342016|0.008603441528975964|0.014284266158938408|0.01540214940905571|0.0018862254219129682|0.0034447144716978073|0.0035759727470576763|0.0006444191094487906|0.0024517979472875595|0.00022303366858977824
3980|Dans une bibliothèque, un jeune mange des bonbons HOLLYWOOD tout en écoutant du rap dans ses écouteurs. Tout le monde le regarde avec insistance car il fait beaucoup de bruit en mangeant ses premiers HOLLYWOOD MINI MINTS qui ne se mâchent pas.|False|35615|0.0038996394723653793|0.0001003408688120544|0.00011133456428069621|0.060830630362033844|0.0011768464464694262|0.590950071811676|0.007733232341706753|0.0023444027174264193|0.0012960098683834076|0.0005483075510710478|0.0005644018528982997|0.0001234299998031929
3981|Roy, le président de ROYCO, déambule dans ses bureaux, très fière de voir ses salariés tous en pause. Voyant un jeune homme débordé par le travail, il lui ferme son ordinateur et le pousse à se détendre avec une soupe ROYCO.|False|18370|0.016909774392843246|0.00010949187708320096|0.0005458642262965441|0.462067186832428|0.035597238689661026|0.000153179673361592|0.008708986453711987|0.001953266793861985|0.00033585948403924704|0.0006601373315788805|0.0027181324549019337|0.0001651807688176632
3982|A la gym, deux femme se regardent et bouge leur bouche comme pour se faire des bisous afin de s'accorder sur un temps de pause MATERNE.|False|844|0.00034042689367197454|8.170319051714614e-05|0.0002669357054401189|0.0028327908366918564|0.002425641752779484|0.00035510584712028503|0.002845682203769684|0.0007168370648287237|0.0013087854022160172|0.0008920559193938971|0.003613024251535535|9.937038703355938e-05
3983|Dès le matin, trois jeunes femmes dégustent des céréales SPECIAL K CHOCOLAT au petit-déjeuner.|False|4200|0.03475072234869003|0.007765964604914188|0.02174493484199047|0.002464780118316412|0.01615726575255394|0.0007306133047677577|0.010107091628015041|0.007691031321883202|0.0015902513405308127|0.0017209922662004828|0.0014104831498116255|9.250947914551944e-05
3984|Retransmission en direct d'un parcours d'agility commenté par deux voix, dans un monde canin où celui qui passe l'épreuve n'est pas un chien mais bien un jeune homme. Stimulé par son caoch qui tient dans sa gueule un paquet de GRANOLA, le candidat Alex saura passer tous les obstacles et remportera, devant une assemblée de chiens de toutes races en liesse, la première place.|False|36550|0.00044650473864749074|0.9132614731788635|0.01391339860856533|0.013314995914697647|0.001275093643926084|0.00817143451422453|0.008335545659065247|0.006639120168983936|0.011304130777716637|0.0009172183345071971|0.00035993431811220944|0.0011149239726364613
3985|Un jeune homme observe trois de ses amis installés dans un canapé en train de se délecter à tour de rôle d'un CURLY MAXIS. L'un d'entre eux finit par lui tendre son doigt avec, au bout de celui-ci, une miette du fameux gâteau apéritif. Après hésitation, le jeune saisit alors à pleine bouche le doigt de son ami et semble apprécier le moment.|False|9934|0.011314843781292439|0.0013096441980451345|0.0017175209941342473|0.03837870806455612|0.009808576665818691|0.0017755957087501884|0.005055801011621952|0.0019234446808695793|0.0020129382610321045|0.0013213655911386013|0.0005249712849035859|0.0012798572424799204
3986|Alternance d'images représentant un cuisinier RANA et la nature d'où viennent les ingrédients qu'il va utiliser pour faire les pâtes farcies de la marque.|False|10440|0.750363826751709|0.00016113987658172846|0.006129456218332052|0.00045175827108323574|0.011509927920997143|6.214755558175966e-05|0.0018914083484560251|0.004499622154980898|0.0003779720573220402|0.0034848705399781466|0.00022923290089238435|6.99867305229418e-05
3987|Succession d'images des ingrédients qui composent la nouvelle glace KINDER BUENO WHITE de KINDER, et de jeunes dégustant cette glace tout en partageant leur plaisir via les réseaux sociaux.|False|44408|0.3002423048019409|0.0018204940715804696|0.0006528130616061389|0.026758357882499695|0.01103038527071476|0.8464508652687073|0.001858326024375856|0.0016782189486548305|0.0007029420230537653|0.00536382757127285|0.003937241155654192|9.295360359828919e-05
3988|On retrouve les trois champions de natation Florent Manaudou, Camille Lacourt et Fabien Gilot, réunis à l'occasion d'un entraînement dans une piscine en plein air et devant une kyrielle d'enfants venus les admirer et les encourager du haut des tribunes. Tout au long de la journée, les trois champions vont se délecter de jus d'orange et de compotes ANDROS.|False|7669|0.002609850373119116|0.0005347395199351013|0.0036767004057765007|0.009988541714847088|0.0013103230157867074|0.0038147135637700558|0.0010678960243239999|0.0006855297251604497|0.0003952768456656486|0.003104132367298007|0.00036988838110119104|7.978359644766897e-05
3989|Alors qu'il pleut dehors, une femme chez elle déguste un carré de chocolat LINDOR pour accompagner son café. S'intercalent des séquences montrant un maître chocolatier réaliser cette tablette. Une voix off en vante le fondant.|False|40015|0.24552278220653534|8.58996354509145e-05|0.004751554690301418|0.02099457010626793|0.012719307094812393|8.082157728495076e-05|0.008663772605359554|0.0045431870967149734|0.0021550063975155354|0.008958747610449791|0.0007355938432738185|0.00010325938637834042
3990|Lors d'une cérémonie d'obsèques, un homme tient un discours on ne peut plus désarmant à l'encontre du décédé, au plus grand étonnement des personnes présentes. Après cet instant déconcertant, toute l'assemblée présente finit  par se partager un saucisson BATON DE BERGER de JUSTIN BRIDOU.|False|10340|0.00497881043702364|0.00017763805226422846|0.0008592195808887482|0.0008215145790018141|0.013468591496348381|0.00023678138677496463|0.001124196918681264|0.00077656569192186|0.0002169733343180269|0.0005819546058773994|0.0010089465649798512|0.00034945315564982593
3991|Le soir venu, dans un immeuble, une famille dîne tranquillement pendant qu'un groupe de colocataires, les voisins du dessus,  s'apprêtent à souper des petites briques LIEBIG en toute convivialité et dans une ambiance des plus joyeuse.|False|7810|0.0020284971687942743|0.00029075692873448133|0.00251916516572237|0.009189749136567116|0.2018112987279892|0.0008433148614130914|0.0033751539885997772|0.000765751872677356|0.0006432041991502047|0.003158954670652747|0.008134893141686916|0.00011705811630235985
3992|Alors qu'un adolescent aimerait manger un biscuit DELICHOC,  sa mère lui pose une condition : il doit savoir ce qu'on fait avec une vieille cassette audio et un stylo.|False|45389|0.015534583479166031|0.00041047524427995086|0.002815590240061283|0.017026172950863838|0.013702061027288437|0.19870251417160034|0.003669234924018383|0.004398085176944733|0.0024271737784147263|0.0014372282894328237|0.02372022718191147|0.001849372056312859
3993|Alors que des séquences le montre dans un fournil en compagnie d'artisans boulangers, la voix off de Mickaël, boulanger-conseil pour BANETTE, expose en quoi consiste son travail.|False|22927|0.007358995266258717|0.00044768175575882196|0.02155710756778717|0.0007657987298443913|0.0035766165237873793|0.0005352034932002425|0.0025644164998084307|0.0017283690394833684|0.0018528015352785587|0.0016379181761294603|0.0010181862162426114|0.0004519858048297465
3994|En Dordogne, un homme se baisse pour ramasser des noix qui servent à la fabrication du RONDELE. En off il évoque sa texture et le savoir-faire de la marque.|False|45923|0.0054170601069927216|0.002241481328383088|0.11203610897064209|0.00022112502483651042|0.0012103794142603874|0.0002226473152404651|0.0009368262253701687|0.0010589079465717077|0.00045986814075149596|0.006733503192663193|0.0003319912648294121|0.00011517446546349674
3995|"A Pâques, lors d'une chasse aux oeufs dans un jardin, une jeune femme trouve caché dans un buisson un chocolat FERRERO ROCHER. Au même moment, elle aperçoit un lapin blanc. Elle se lance à sa poursuite et se retrouve alors ""projeter"" dans un monde magique où elle entrevoit les éléments qui constituent le savoureux chocolat FERRERO ROCHER. Revenue au monde réel, la jeune femme se retrouve attablée en famille pour profiter d'un instant gourmand."|False|36690|0.198509082198143|0.13793784379959106|0.44470831751823425|0.095389723777771|0.03258579969406128|0.005735896062105894|0.01519414596259594|0.0018943898612633348|0.0002866376889869571|0.017721805721521378|0.0010870476253330708|9.025977487908676e-05
3996|Une ado sage écoute de la musique sur son lit. Quand elle mange un bonbon TETE BRULEES, de la fumée sort de sa chambre et elle s'est transformée en rockeuse.|False|9420|0.0084069250151515|0.0002336924517294392|0.0007182437693700194|0.009534543380141258|0.0017919776728376746|0.036968693137168884|0.0031028164085000753|0.0031711887568235397|0.003013966605067253|0.0005009392625652254|0.0005695238360203803|0.0001722995366435498
3997|"Séquences de vacances en bord de mer pour un groupe dynamique et déjanté de bonbons FIZZ de LUTTI, cumulant les jeux de mots autour du mot ""Fizz""."|False|21785|0.0014148281188681722|0.00040011294186115265|0.004451744724065065|0.8189259171485901|0.00019245098519604653|0.00872551929205656|0.019611215218901634|0.0014505037106573582|0.0019821603782474995|0.014668120071291924|9.606517414795235e-05|5.8457295381231233e-05
3998|D'un retour de week-end à Versailles, Louis XIV et sa femme surprennent leurs enfants, Louis-kévin et Cindy-Antoinette, en pleine fiesta. Le roi pique alors une colère en les rappelant à l'ordre puis retrouve son calme et le sourire lorsqu'il aperçoit un plateau d'APERICUBE qu'il s'empresse de goûter. La fiesta reprend alors de belle.|False|10063|0.005071163643151522|0.0007717481348663568|0.0005835328483954072|0.005790202412754297|0.018339836969971657|0.01393033191561699|0.0018039243295788765|0.0008586759213358164|0.0005890182219445705|0.001957202795892954|0.02147187478840351|0.0016660040710121393
3999|La gamme de gâteaux SAVANE est présentée de façon ludique avec des effets visuels, deux enfants jouent et font des grimaces avec les gâteaux.|False|32429|0.0077771577052772045|0.9656074643135071|0.0010846623918041587|0.8443101048469543|0.013198379427194595|0.924965500831604|0.0039063915610313416|0.0690593346953392|0.01024532224982977|0.00029047526186332107|0.001993115758523345|7.222929707495496e-05
4000|Une fillette boit un bol de chocolat. Ado, elle met des carrés de chocolat sur une tartine de pain beurré. Une fois adulte,  elle continue de manger du chocolat dans ses SPECIAL K.|False|3925|0.011172890663146973|0.0003945440985262394|0.0008133009541779757|0.007653801701962948|0.003803551197052002|0.4952014684677124|0.003950581420212984|0.002003525383770466|0.004514711908996105|0.000487421260913834|0.0009544640779495239|0.0003571358975023031
4001|Dans un décor représentant un soleil à son zénith, un couple danse. Durant sa chorégraphie, leur tenue respective s'échange, illustrant ainsi l'équité des rôles.|False|22793|0.0007565270061604679|0.00011445685959188268|0.0008074224460870028|0.0010496391914784908|0.002766227349638939|8.595658437116072e-05|0.07609131932258606|0.0019252506317570806|0.0008102968567982316|0.008274897933006287|0.0006853758823126554|0.000112388857814949
4002|Témoignage de Patrice, artisan appartenant au groupement d'artisans boulangers indépendants BANETTE. Depuis son fournil, il nous raconte le choix pour ce métier, présente son parcours et ses motivations et rend hommage à sa femme.|False|22928|0.0029574199579656124|0.00024055418907664716|0.0046046520583331585|0.0002814822946675122|0.029178285971283913|0.00020703567133750767|0.001195417484268546|0.001015666639432311|0.0004830268444493413|0.0007665243465453386|0.0014916337095201015|0.0003003616875503212
4003|Un homme propose à sa compagne de lui faire à manger, celle-ci refuse. Mais l'homme est persuadé qu'elle va changer d'avis. Il se prépare un kit irrésistible de nouilles asiatiques MAGGI et vient s'installer à côté d'elle pour manger. Elle le regarde avec insistance et ils finissent pas s'embrasser.|False|9830|0.0020313640125095844|0.00032955213100649416|0.000712057575583458|0.0022001422476023436|0.0035883067175745964|0.0003919083974324167|0.0014382952358573675|0.0009569396497681737|0.0007758751162327826|0.0006687965360470116|0.000679521297570318|0.00013752088125329465
4004|Dans un paysage suédois, un homme déguste ses KRISPROLLS au bord d'un lac. Tout d'un coup, un ours arrive et effraie l'homme qui s'enfuit en courant, laissant tout derrière lui. Au final, il ne s'agissait pas d'un ours, mais d'une femme dans un costume qui convoitait les KRISPROLLS de l'homme.|False|44041|0.005988459102809429|0.0667964518070221|0.0030289306305348873|0.00048156973207369447|0.0015700531657785177|0.0003529429668560624|0.0022528287954628468|0.0024296448100358248|0.0017558056861162186|0.010136134922504425|0.0005844882689416409|0.00015094972332008183
4005|Frutti et Veggi se retrouvent dans un décor enneigé, aux côté d'un bonhomme de neige déguisé en samouraï. L'un arbore une pomme, l'autre un chou-fleur. Dans un face à face de duel, ils sortent chacun un couteau et alors que l'on croit qu'ils vont s'affronter, coupent chacun leur fruit ou légume pour mieux le croquer.|False|19597|0.004822493065148592|0.8877913355827332|0.014702500775456429|0.01704646460711956|0.005739444866776466|0.05038003250956535|0.00998220406472683|0.005639212671667337|0.013378140516579151|0.009556205943226814|0.0012177001917734742|0.0008371302392333746
4006|Un chat a gardé toute son agilité, alors qu'il est stérilisé, grâce à AFFINITY ULTIMA.|False|14218|0.001709459233097732|0.7181207537651062|0.00171925057657063|0.0031845325138419867|0.00298744672909379|0.0015479626599699259|0.0059628733433783054|0.004079690668731928|0.012776286341249943|0.0027434404473751783|0.0010039217304438353|0.0006132032722234726
4007|Une voix off sensuelle parle du LACTEL BIO au chocolat gourmand pendant qu'un verre se remplie doucement.|False|13087|0.0279670562595129|0.00010046461829915643|0.002275346079841256|0.018995238468050957|0.005604389123618603|0.00013423686323221773|0.003424299182370305|0.00526962336152792|0.0005179137224331498|0.00033864399301819503|0.00040824146708473563|8.370774594368413e-05
