|sequence|error|arcom_id|Simplicité|convivialité|festif|amitié|Diététique|qualité|Origine|Naturel|sensation|savoir-faire|Nutrition|santé|rapidité|Goût|Gourmandise|snacking
586|"Présentation de la gamme FUZE TEA, des infusions de thé saveur fruits et plantes.Voix femme : "" Réchauffez votre hiver avec FUZE TEA, l'infusion de thé saveur fruits et plantes. 
 ... A déguster chaud ou froid. Et découvrez aussi l'édition limitée au doux parfum pomme cannelle. """|False|40797|0.021340643987059593|0.16192814707756042|0.18444272875785828|0.0020338373724371195|0.8480703234672546|0.6827200055122375|0.09546391665935516|0.8153016567230225|0.04184933751821518|0.04532367363572121|0.0415942408144474|0.6162245869636536|0.00038142615812830627|0.9280356764793396|0.94427889585495|0.0007107778801582754
587|"Sur l'air de la chanson ""Le tourbillon de la vie"" de Jeanne Moreau, une jeune femme boit quotidiennement du VICHY CELESTINS. Elle se sent ainsi plus légère et séduisante et tourbillonne sur elle-même.Voix femme (chanté, 1) : "" Je bois VICHY, ...
 (1) ... VICHY CELESTINS, ...
 (1) ... je me sens belle, elle me va bien.
 (1) ... Je bois VICHY, VICHY CELESTINS, ...
 (1) ... mon eau au quotidien !
 
 
 (1) ... Mon corps connaît bien ce refrain, ...
 (1) ... VICHY CELESTINS, elle me va bien. ""
 Voix femme (2) : "" La bouteille VICHY CELESTINS ...
 (2) ... est recyclable ...
 (2) ... et désormais en matière 100 % recyclée. """|False|44714|0.010532574728131294|0.11023274064064026|0.07258102297782898|0.020534038543701172|0.06825899332761765|0.08301576226949692|0.07950315624475479|0.06347942352294922|0.044582366943359375|0.018713122233748436|0.01814090833067894|0.1218971237540245|0.001559642143547535|0.08515232056379318|0.042795706540346146|0.00034368279739283025
588|"Un couple de jeunes referme victorieusement la porte de la chambre de leur fille qui vient de s'endormir. Enthousiastes à l'idée de consacrer leur soirée l'un à l'autre, ils se lancent dans un jeu de séduction, un COCA ZERO à la main. Arrivés dans leur chambre, ils s'écroulent l'un sur l'autre, et restent endormis dans une position improbable.Voix homme : "" Envie de vous faire plaisir en fin de journée ?
 ... Redécouvrez COCA COLA zéro sucres, zéro caféine. """|False|18723|0.017337853088974953|0.9874857664108276|0.9399240612983704|0.2044314444065094|0.019619394093751907|0.18038365244865417|0.04281473159790039|0.29012513160705566|0.8735358715057373|0.006273183971643448|0.00019690912449732423|0.006182403303682804|0.002244677161797881|0.8776941895484924|0.4571583867073059|0.00040776212699711323
589|"Dans le métro, une femme déguste un MAY TEA. Le temps de quelques secondes, les saveurs la transportent dans un monde parallèle, une sorte de forêt tropicale. Le ""voyage"" est de courte durée, elle ouvre les yeux et se trouve de nouveau dans le métro.Voix femme : "" Connaissez-vous vraiment MAY TEA ?
 
 
 ... Laissez-vous surprendre par le bon goût fruité ...
 ... d'un véritable thé glacé.
 ... Et maintenant, dans une bouteille plus généreuse ...
 ... toujours en plastique 100% recyclé.
 ... MAY TEA, l'art du thé glacé. """|False|44063|0.00713899452239275|0.10664907097816467|0.14589783549308777|0.0011656490387395024|0.8678408861160278|0.9818388223648071|0.29639193415641785|0.9098360538482666|0.9632774591445923|0.22546908259391785|0.018842997029423714|0.2922878861427307|0.008744838647544384|0.9943793416023254|0.989397406578064|0.008502169512212276
590|"Karlie Kloss a un quotidien très chargé et boit du LIPTON GREEN ICE TEA pour se ressourcer entre deux activités.Voix femme : "" Tous les jours, c'est la course.
 ... Il y a tellement de choses à faire !
 ... Ah ça c'est pour moi !
 ... Pas une minute pour soi.
 
 ... Alors parfois, on a besoin de se ressourcer.
 ... Avec LIPTON GREEN ICE TEA, un délicieux thé vert glacé faible en calorie, ...
 ... et on est prêt à repartir.
 ... Avec LIPTON GREEN ICE TEA, ressourcez-vous ! """|False|20654|0.16507917642593384|0.098451629281044|0.055264510214328766|0.021268224343657494|0.3167630434036255|0.2349693328142166|0.14506542682647705|0.3573386073112488|0.06386511772871017|0.22519424557685852|0.6180068254470825|0.8441956043243408|0.08372147381305695|0.21974535286426544|0.22590066492557526|0.011850853450596333
591|"Dans une bibliothèque, un jeune homme qui travaille soupire de saturation. A ses côtés, une canette de COCA-COLA ENERGY. Dès l'ouverture de celle-ci, le jeune homme est intégralement recouvert d'un habit disco de facettes argentées. Il se met alors à danser au milieu des rayonnages de livres.Voix homme : "" Longue journée !
 ... La boisson énergisante ...
 ... avec un taux élevé en caféine, sans taurine ...
 ... et un délicieux goût COCA-COLA.
 
 ... Libère ton énergie !
 
 
 ... COCA-COLA ENERGY. """|False|39052|0.0008171215304173529|0.969481885433197|0.9306219816207886|0.005878793075680733|0.45397695899009705|0.42420825362205505|0.06004785746335983|0.283383846282959|0.3381987512111664|0.17071163654327393|0.0002079923142446205|0.9832291007041931|0.0051838126964867115|0.5542367100715637|0.007958391681313515|0.00010288898920407519
592|"Une jeune femme blonde en robe à paillettes se fait servir un SCHWEPPES dans un bar nocturne. Quand le barman fait glisser la bouteille sur le bar, la protagoniste quitte rapidement l'endroit poursuivie par ses gardes du corps, pour tenter d'attraper la boisson à travers la nuit sur un comptoir interminable. Après maintes aventures, l'héroïne retrouve sa bouteille.Voix femme  : "" SCHWEPPES, what do you expect ? """|False|22756|0.00969857070595026|0.035045646131038666|0.12010406702756882|0.005095496773719788|0.024618573486804962|0.039653945714235306|0.043435558676719666|0.01372168492525816|0.5485720038414001|0.04393327981233597|0.0006644277018494904|0.007690981030464172|0.01876373402774334|0.028519075363874435|0.08504026383161545|0.00036426473525352776
593|"La mascotte JOKER, petit lutin rouge équipé de grelots, entame une samba endiablée lors du petit-déjeuner d'une famille. Il tient dans ses mains un jus d'orange JOKER qu'il agite au rythme de la musique. Agacée, la mère de famille finit par demander à son mari de mettre fin à toute cette agitation. Mais la mascotte s'empare d'une boîte métallique contenant des céréales et l'agite à tout va laissant ainsi s'échapper le contenu dans toute la cuisine, sous les yeux décontenancés de toute la famille.La mère de famille (1) : "" Bon c'est bon là ! Je crois qu'elle est bien mélangée la pulpe ! ""
 
 
 
 
 
 Voix femme (2) : "" Nouveau ! LE FRUIT ORANGE avec pulpe de JOKER, ça réveille les oranges !  ""
 Voix femme (chanté 3) : "" JOKER réveille le goût. """|False|5575|0.007859710603952408|0.5785024166107178|0.08431824296712875|0.017519095912575722|0.024774586781859398|0.022995365783572197|0.01836470328271389|0.05382121354341507|0.046593304723501205|0.014609497040510178|0.03515198454260826|0.01756332255899906|0.003501215251162648|0.04542362689971924|0.24354228377342224|0.008922150358557701
594|"En film d'animation, le chevalier ""Orange"" annonce à son armée le début d'une nouvelle ère. Tous les fruits attendent le début de l'assaut. En plan de fin, un jeune homme boit de l'OASIS TROPICAL à la bouteille.Voix homme (1) : "" Aujourd'hui, une nouvelle ère commence !
 (1) ... L'heure du ""change-mangue"" a sonné ! ""
 
 
 
 
 Voix homme (2) : "" Laissez vous emporter par une vague de plaisir intense.
 (2) ... OASIS TROPICAL, de l'eau de source et des fruits ...
 (2) ... pour un monde encore plus ... ""
Voix homme (3) : "" Fruiiiiiit ! """|False|43795|0.028906121850013733|0.5477895736694336|0.8633958101272583|0.023504948243498802|0.6019262075424194|0.27441269159317017|0.1811593770980835|0.7874153256416321|0.3370003402233124|0.05220365896821022|0.04820580780506134|0.007280983962118626|0.003394321072846651|0.6037177443504333|0.09568566828966141|0.0011761129135265946
595|"Succession d'images filmées dans une nature verdoyante. Une femme boit de la VOLVIC ce qui lui procure une force intérieure et la pousse à agir en contribuant a préserver l'écosystème autour de la source de VOLVIC.Voix femme : "" VOLVIC ... 
 ... une eau minérale naturelle volcanique ... 
 ... au gôut brut ... 
 ... et inaltéré. 
 ... Une source de force intérieure ...
 ... qui nous inspire pour agir, ...
 ...  en contribuant à préserver l'écosystème autour ... 
 ... de la source.
 ... En utilisant des bouteilles 100% recyclées ...
 
 ... en étant certifiée neutre en carbone. 
 
 
 VOLVIC, eau minéralle naturelle volcanique. """|False|34640|0.05773024260997772|0.011954146437346935|0.002641241531819105|0.003959792200475931|0.868498682975769|0.7598530650138855|0.8777598142623901|0.9470846652984619|0.01259924378246069|0.016483381390571594|0.002497628331184387|0.019008617848157883|0.00027311479789204895|0.017220834270119667|0.006051876116544008|0.00010020102490670979
596|"Deux copines sont installées sur des matelas gonflables dans une piscine, une citronnade à la main. Quand l'une d'elles y goûte, elle félicite son amie qui se vante de ne pas l'avoir faite. S'ensuit alors un dialogue complètement loufoque qui démontre bien la paresse des deux jeunes femmes.La femme (1) : "" Hum, super bonne ta citronnade !
 La femme (2) : "" Merci, c'est moi qui l'ai pas faite.
 (1) ... Ah bon ? Mais tu l'as pas faite comment ?
 (2) ... Bah j'ai pas pressé de citron, ...
 (2) ... j'ai pas mis l'eau de source, ...
 (2) ... et j'ai pas mis le sucre non plus.
 (1) ... Non mais t'as dû te lever hyper pas tôt ! ""
 (2) ... T'inquiète ! ""
 Voix homme (3) : "" Des citrons déjà pressés pour vous, ...
 (3) ... de l'eau de source, ...
 (3) ... et une pointe de sucre. PULCO CITRONNADE, bienfait pour vous. """|False|15371|0.01089102029800415|0.2341068834066391|0.02530452236533165|0.010707044042646885|0.01576373726129532|0.014180372469127178|0.011508043855428696|0.02718992531299591|0.014884673058986664|0.009766039438545704|0.008519764058291912|0.014696472324430943|0.004821899347007275|0.04909427836537361|0.05539664253592491|0.007087642326951027
597|"Une jeune femme se rend dans un bar placé en bord de plage. Le barman lui demande ce qu'elle désire. La jeune femme lui rétorque qu'elle veut qu'il la surprenne. L'homme enchaîne alors de multiples ""acrobaties"" avec son shaker pour épater la jeune femme. Mais un deuxième barman intervient en lui servant simplement un SCHWEPPES AGRUM dans un verre rempli de glaçons. La jeune femme semble apprécier.Le barman (1) : "" Vous désirez ? ""
La femme (2) :  "" Je ne sais pas... Surprenez-moi ! ""
 
 
 
 
 
 
 
 
 
 
 
 
 Voix femme (3) : "" Hey ! What did you expect ? SCHWEPPES. """|False|6093|0.044188208878040314|0.08062321692705154|0.06414703279733658|0.006554368417710066|0.03557899221777916|0.026395803317427635|0.0191031564027071|0.024460894986987114|0.16592752933502197|0.031141649931669235|0.008012700825929642|0.0075785149820148945|0.010016340762376785|0.032682906836271286|0.1058136448264122|0.005473480559885502
598|"Tandis que fruits et humains se prélassent sur la plage de l'île Oasis, le redoutable Chris Passion vient plomber l'ambiance en dérobant le frigo rempli de leurs boissons préférées. Tous se lancent à ses trousses.La fraise (1) : "" Hey ! Qui veut un OASIS ?
 La femme (2) : "" Orange ! ""
La femme (3) : "" Tropical ! ""
 La mûre (4) : "" Je meurs de chaud ! ""
 
 La passion (5) : "" Hasta la fruista, baby !
 
 
 (1) ... Ils ont perdu la raisin ! ""
 (5) ... Hein, hein !
 
 Voix homme (6) : "" Hum ! Smoothie ! ""
 
 
 
 
 L'orange (7) : "" Merfruit !
 (7) ... Ah, ah ça pulpe !
 (5) ... Oh, la, oh, la, oh, la, ça part en kiwiiiii ! ""
 La mangue (8) : "" Je l'ai !
 En choeur (8) : "" On va tous se noyau ! ""
 (7) ... Oh le "" kiwif "" ! ""
 Voix homme (9) : "" Au jus de fruits, à l'eau de source et sans conservateur. OASIS, be fruit. """|False|7441|0.060933731496334076|0.881538450717926|0.6493601202964783|0.03464556857943535|0.11429289728403091|0.08662650734186172|0.05862324684858322|0.5694151520729065|0.17062218487262726|0.038410551846027374|0.029729971662163734|0.05166381970047951|0.016536036506295204|0.7775523662567139|0.6210407018661499|0.08323585987091064
599|"Dans un village de montagne, le jour de Noël, alors que tout le monde s'affaire aux préparatifs, un jeune garçon décide d'offrir de manière spontannée et anonyme des bouteilles de COCA COLA à tous ceux qui travaillent dur pour que Noël soit une réussite. La dernière bouteille sera bien entendu pour le Père Noël.Voix femme : "" Célébrez la magie de Noël avec les bouteilles en verre ...
 ... et offrez à ceux que vous aimez une bouteille COCA COLA personnalisée. """|False|19137|0.39778655767440796|0.9184244275093079|0.9542223811149597|0.7555622458457947|0.8970058560371399|0.041485320776700974|0.10865370184183121|0.1014045923948288|0.029905075207352638|0.019523177295923233|0.0016057572793215513|0.0077635757625103|0.00040318319224752486|0.025665197521448135|0.46854791045188904|0.00015259072824846953
600|"Deux enfants déguisés en supers héros sont interpellés par leur maman pour prendre leur goûter.
Ils boivent un verre de JOKER et se retrouvent dans un monde fantastique, une fête foraine avec des oranges géantes et des Jokers qui s'amusent avec. Ils remercient alors la maman pour ce délicieux jus de fruit et repartent se plonger dans leurs aventures.e L'enfant (1) : "" Oh oui c'est bien ça ! ""
 La maman (2) : "" Les enfants, venez goûter ! ""
 
 
 
 
 Le bonhomme Joker (3) : "" Oh-oh-eh oui, ah ahhh !
 
 (1) ... Ah merci Capitaine !
L'enfant (3) : Merci Capitaine !
 (3) ... Eh, attends-moi ! ""
 Voix femme (4) : "" Sans sucre ajouté, 70% de fruits ...
 (4) ... Nouveau JOKER FRUIGOLO, le goûter de la bonne humeur ! """|False|1560|0.02669205702841282|0.8640605807304382|0.902452826499939|0.07952795177698135|0.10768265277147293|0.2050085961818695|0.07361222058534622|0.15651389956474304|0.1497451215982437|0.02615654096007347|0.04289419949054718|0.023488381877541542|0.007732674479484558|0.9156394004821777|0.9081473350524902|0.027983495965600014
601|"Près d'une piscine, allongée sur un transat, une femme nous explique comment faire une bonne citronnade soi-même.La femme (1) : "" Faire une bonne citronnade soi-même, c'est simple !
 (1) ... Du PULCO, ...
 (1) ... de l'eau et c'est tout !
 (1) ... Voilà voilà, j'ai fini !
 (1) ... Mmmm ! ""
 Voix femme (2) : "" PULCO, tout simplement ! """|False|37245|0.09186528623104095|0.17481467127799988|0.04425453394651413|0.0068369475193321705|0.06536415964365005|0.02302229218184948|0.02817358635365963|0.07138177752494812|0.00910131260752678|0.4698109030723572|0.03528836369514465|0.20959030091762543|0.005013598129153252|0.034905143082141876|0.2087916135787964|0.009483910165727139
602|"Dans un plan séquence, dans le jardin familial, une jeune fille modifie son apparence grâce aux filtres des réseaux sociaux tandis qu'à côté, son frère et le reste de la famille s'amusent dans une gigantesque bagarre d'eau, de feuilles et de bulles. En off, le petit frère invite sa sœur à les rejoindre dans la « vraie vie ». Dans les affrontements, l'un d'eux sert des verres de sirop TEISSEIRE.Voix enfant : "" Je dis tout le temps à ma soeur que la vraie vie, ...
 ... c'est pas sur un téléphone.
 
 
 
 
 
 
 ... Yes !
 ... TEISSEIRE, la vraie vie a meilleure goût. 
 ... Nouveau, FRAICHEUR DE FRUITS 85% de fruits. """|False|27052|0.011604645289480686|0.09534106403589249|0.03532225266098976|0.006190272513777018|0.05265720933675766|0.03449642285704613|0.015393823385238647|0.07486443221569061|0.017904028296470642|0.010922946967184544|0.02935267984867096|0.00793540757149458|0.0012806637678295374|0.046801675111055374|0.03824998810887337|0.002483701566234231
603|"Un camion chargé de pommes et un camion chargé de bouteilles VOLVIC manquent de se percuter. Les bouteilles et les pommes sont alors projetés dans toute la ville. Les pommes explosent comme si elles étaient remplies d'eau à chaque fois que quelqu'un les touche.Voix femme : ""VOLVIC JUICY, un boum de plaisir. """|False|1637|0.011168600991368294|0.7938088774681091|0.8022946715354919|0.010619699954986572|0.13323625922203064|0.07865095138549805|0.06099497526884079|0.8437348008155823|0.9487074613571167|0.032338131219148636|0.23519594967365265|0.009260497987270355|0.011496204882860184|0.8847997784614563|0.925562858581543|0.0632367953658104
604|"Omar Sy interrompt un homme qui s'apprête à boire un verre de FINLEY au bar d'un restaurant pour lui faire passer un test qui dira si oui ou non il peut boire sa boisson. Il lui demande le surnom qu'il donne à sa femme, l'homme répond alors un surnom totalement ridicule, Omar lui prend alors son verre, il donne alors plein d'autres surnoms mais n'arrive pas à trouver grâce auprès de l'acteur.Omar Sy (1) : "" Pardon, voilà. Non attention, avant de boire FINLEY, il faut passer un petit test.
 L'homme (2) : "" Ah ouais ?
 (1) ... Dans l'intimité, comment appelez-vous la femme de votre vie ?
 (2) ... Chatoune.
 (1) ... Chatoune ?
(2) ... Ouais.
 (1) ... Non, ...
(2) ... Non ?
(1) ... non, je suis désolé, ...
 (1) ... je peux pas valider ça. Un autre ?
 (2) ... Choupinou.
 (1) ... Non.
(2) ... Choupinette !
(1) ... Non.
 (2) ... Choupi ?
(1) ... Pardon, je reprends, ...
(2) ... Choups ?
 (1) ... FINLEY, expérience exigée.
 (2) ... Poupouch, ...
(1) ... Non !
(2) ... pouchinette, ...
(1) ... Non, ... 
(2) ... Pucinette. ""
(1) ... Non, ... """|False|5135|0.027300763875246048|0.04128434509038925|0.029413655400276184|0.018856214359402657|0.028877632692456245|0.03467004746198654|0.019200468435883522|0.01980133354663849|0.035239893943071365|0.0358438566327095|0.016967466101050377|0.03638341277837753|0.01213060226291418|0.036123234778642654|0.040517982095479965|0.006920896470546722
605|"A Shanghai, l'acteur Italien Pierfrancesco Favino et deux amis descendent au restaurant de leur hôtel mais celui-ci s'avère être fermé. Dans les cuisines, après avoir bu un verre de SAN PELLEFRINO, ils se mettent à cuisiner des pâtes.Voix homme : "" SAN PELLEGRINO, vivre à l'italienne.  """|False|5898|0.13807769119739532|0.7629444599151611|0.060785651206970215|0.13344618678092957|0.09037493169307709|0.13376131653785706|0.060049496591091156|0.019101496785879135|0.06847018748521805|0.057404421269893646|0.023376043885946274|0.017604589462280273|0.003175877034664154|0.19325029850006104|0.6794987916946411|0.006480098702013493
606|"Sous forme de dessin animé, une fermière s'introduit dans un poulailler pour ramasser les oeufs du jour. A sa grande surprise, les oeufs sont peints et décorés. Elle découvre alors dans un coin du poulailler un lapin globe-trotteur ayant déposé son sac à dos plein de RED BULL et faisant le coq au milieu de ses poulettes.La femme (1) : "" Tiens !
 
 (1) ... Bah, d'où ça sort, ça ?!
 Le lapin (2) : "" Cot, cot, cot !
 (2) ... Cocoricoooo ! ""
 (1) ... Aaah, j'comprends mieux ! """|False|15482|0.010991038754582405|0.11944697052240372|0.06957845389842987|0.021470513194799423|0.7464936971664429|0.06509178876876831|0.4905330538749695|0.7887157201766968|0.32061976194381714|0.07532500475645065|0.043266311287879944|0.024598335847258568|0.00921457540243864|0.0690670982003212|0.04320742189884186|0.0034271152690052986
607|"Sur un fond rose, un citron et une moitié de pamplemousse s'émoustillent dans une eau pétillante pour former la boisson BULLES DE FRUITS de BADOIT.Voix femme : "" Découvrez BULLES DE FRUITS par BADOIT. Des fruits qui pétillent de joie ! """|False|26386|0.19559314846992493|0.6043399572372437|0.8069088459014893|0.44987601041793823|0.5678402781486511|0.4928863048553467|0.20296546816825867|0.9149588942527771|0.09956047683954239|0.045094069093465805|0.039768874645233154|0.16419942677021027|0.0006467904895544052|0.906363308429718|0.8829513788223267|0.0013272693613544106
608|"Présentation du concours spécial UEFA Champion's League avec PEPSI MAX ZERO. Un homme se prépare méticuleusement pour visionner un match de foot entre amis dans le confort de son canapé.Voix homme : "" A toi de jouer.
 ... Achète ton PEPSI MAX, et tente de gagner des places tous les jours ..
 ... pour l'UEFA Champion's League.
 
 
 ... PEPSI MAX, partenaire officiel de l'UEFA Champion's League. """|False|8299|0.411864310503006|0.8956494927406311|0.03851187601685524|0.048791419714689255|0.011810326017439365|0.38632267713546753|0.03544079139828682|0.06741229444742203|0.517390251159668|0.11638523638248444|0.046863995492458344|0.024165906012058258|0.03779866173863411|0.009304217994213104|0.00027007856988348067|0.00010241156996926293
609|"Film mettant en scène une ""horde de bébés"" surexcités, sur une réinterprétation de ""Bar Necessities"", les fameux bébés d'EVIAN ont mis leurs rollers de côté pour faire du vélo en pleine rue, du tennis et de la danse.Voix enfant (chuchoté) : "" EVIAN, live young. """|False|27110|0.043069884181022644|0.6702041625976562|0.42567625641822815|0.06449975818395615|0.044303081929683685|0.018393440172076225|0.09008193761110306|0.014650624245405197|0.06740283966064453|0.010924147441983223|0.001347769401036203|0.007387951947748661|0.008511693216860294|0.008462071418762207|0.0015617094468325377|0.0011231484822928905
610|"Sous forme de dessin animé, on retrouve Sébastien Loeb et son co-pilote Daniel Elena à bord de leur voiture à l'occasion d'un rallye. En pleine compétition, les deux hommes boivent une canette de RED BULL.Voix homme (1) : "" 80 mètres, droite (...) sur pont ! 120 mètres, attention, gauche 90 !
 Voix homme (2) : "" Loeb et Elena  sont en tête ! ""
 
 (1) ... Il y a la maison, gauche 90 RED BULL !
 (1) ... Et bosse à fond, saute !
 Voix homme (3) : "" Accroche-toi, ça va voler !  ""
 (1) ... Et 200 mètres, au sapin gauche à fond long !
 (1) ... Attention, le clocher !
 (1) ... Ouh la ! C'est chaud !
 (1) ... Et 100 mètres, ciel à fond vers gauche et spéciale terminée pour Daniel ! ""
 Le personnage (4) : "" Aaaah ! Eeeeh la ! Oooh ! ""
Le personnage (5) : "" Oh oui !
(4) ... Aaaah !!!  ""
 Voix homme (6) : "" RED BULL donne des aiiiles ! """|False|39544|0.016207121312618256|0.1304587423801422|0.11415032297372818|0.006572989281266928|0.025721119716763496|0.11385205388069153|0.20965929329395294|0.0035815048031508923|0.6096442937850952|0.41436389088630676|0.0005238125449977815|0.012705717235803604|0.35042962431907654|0.014685980044305325|0.0001516333722975105|0.00022484063811134547
611|"Gros plan sur des tranches de citron en phase d'infusion puis sur un cultivateur de citrons bio et enfin sur la source d'eau minérale VITTEL située au coeur des Vosges. Tous ces éléments composent la boisson VITTEL & FRUITS BIO INFUSES qu'un homme se délecte assis sur un banc.Voix femme : "" VITTEL & FRUITS BIO INFUSES, ...
 ... ce sont des citrons qui infusent lentement.
 ... Des citrons bio qui ont mûri ...
 ... pendant plusieurs mois ...
 ... et de l'eau minérale naturelle ...
 ... VITTEL qui jaillit au coeur des Vosges ...
 ... depuis des millénaires.
 ... Les meilleures choses demandent du temps.
 ... VITTEL & FRUITS BIO INFUSES, la recette est dans le nom. """|False|30452|0.026690330356359482|0.018029768019914627|0.011687411926686764|0.0011817520717158914|0.4550497829914093|0.8053070306777954|0.5300387740135193|0.8285956978797913|0.01295874360948801|0.24263761937618256|0.16111674904823303|0.2468203753232956|7.458816253347322e-05|0.33935031294822693|0.36196479201316833|0.00023166443861555308
612|"La mascotte JOKER tente par différents moyens de cueillir des oranges mais en vain. Il finit par secouer l'oranger et se fait recouvrir quasiment entièrement d'oranges. Un jeune homme se délecte du jus qu'il est en train de boire pendant le petit-déjeuner.Le jeune (1) : "" Ah ! ""
 
 Voix femme (2) : "" Pour faire un litre de pur jus de JOKER, ...
 (2) ... il faut cueillir plus de 2 kilos d'oranges.
 (2) ... JOKER réveille le goût ! 
 (2) ... Mille peluches Joko à gagner en ce moment sur JOKER.FR.  """|False|16613|0.02314121089875698|0.8716029524803162|0.759536623954773|0.3819146752357483|0.8295668363571167|0.3612823188304901|0.28025802969932556|0.9112093448638916|0.8002251386642456|0.2985626757144928|0.23371466994285583|0.0775083526968956|0.005469032097607851|0.9589012265205383|0.9447207450866699|0.018303221091628075
613|"Alors qu'un cube WATERDROP tombe dans un verre d'eau, des morceaux de sucre s'envolent et des myrtilles tombent dans une eau limpide.Voix femme : "" Découvrez WATERDROP.
 
 
 ... Une pépite de goût délicieusement raflaîchissante ...
 
 ... aux extraits de fruits ...
 ... pour donner à votre eau un soupçon de saveur unique.
 ... WATERDROP, donnez du goût à votre eau.
 
 ... Découvrez toutes nos saveurs sur WATERDROP.FR.
 ... Et en plus, WATERDROP livre directement chez vous. """|False|31307|0.004281750414520502|0.5179319977760315|0.7421960830688477|0.003748285584151745|0.36097463965415955|0.9424073696136475|0.20044851303100586|0.9206424355506897|0.9461631178855896|0.04725421965122223|0.03381911665201187|0.3083185851573944|0.00011506052396725863|0.9975079298019409|0.9847996830940247|0.0031919192988425493
614|"Sur un fond jaune, plusieurs fruits ""explosent"" littéralement, libérant ainsi tout leur jus. En analogie, une balle de tennis explose lorsqu'elle arrive sur une raquette et se transforme en jus d'orange TROPICANA restant en suspension.Voix homme : "" Les fruits comme vous ne les avez jamais bus.
 ... TROPICANA, l'art du fruit. 
 ... Et en ce moment, ...
 ... TROPICANA est fournisseur officiel ...
 ... de vitalité ...
 ... à Roland Garros. """|False|16364|0.001523985411040485|0.03905830904841423|0.5532746911048889|0.006386429537087679|0.6897806525230408|0.8664000630378723|0.16095958650112152|0.9680261611938477|0.963993489742279|0.07115179300308228|0.18182529509067535|0.07023818045854568|0.004018064122647047|0.772483766078949|0.3190836012363434|0.0007897624745965004
615|"L'entraîneuse de l'équipe de France féminine de football critique la manière de jouer de ses joueuses. Quand ces dernières tentent de se justifier en évoquant leur sous-nombre, elle leur donne à chacune des canettes de RED BULL et part en volant après en avoir elle-même bu une gorgée.Le coach (1) : "" Il manque le talent, la motivation et la technique.
La joueuse (2) : "" Oh non ! Non, c'est injuste !
 (2) ... Notre défense est fantastique ! Allez les filles !
 (2) ... Mais nous n'avons personnes sur les flancs, ni à gauche, ni à droite.
 (1) ... Et bien faites mieux !
(2) ... Et il manquait des joueuses sur les ailes.
 (1) ... Ok, avant le coup de sifflet ...
 (1) ... un RED BULL pour toute le monde.
(2) ... Pour quoi faire ? ""
 (1) ... RED BULL te donne des ailes ! """|False|27180|0.018782686442136765|0.017930464819073677|0.03303661569952965|0.010918020270764828|0.015221808105707169|0.027183769270777702|0.019420769065618515|0.01464059203863144|0.04559841379523277|0.016113514080643654|0.006252030376344919|0.012393303215503693|0.019887082278728485|0.01676172763109207|0.011058911681175232|0.003920168615877628
616|"Sous forme de dessin animé, deux termites ""sirotent"" un RED BULL avant de se lancer dans la sculpture d'une table en bois.La termite (1) : "" Bon, il est temps de se mettre au travail !
 
 
 (1) ... Ça y est,  c'est fait ! ""
 Voix homme (2) : "" RED BULL donne des aiiiiles. """|False|35607|0.015160462819039822|0.1018015593290329|0.03889128938317299|0.11897875368595123|0.2761533260345459|0.053783711045980453|0.09390036016702652|0.7957698106765747|0.08588295429944992|0.09880582243204117|0.0014915484935045242|0.012417339719831944|0.02765650674700737|0.01205630972981453|0.00032709792139939964|0.0016591650201007724
617|"Une maman et sa petite fille se promènent en ville et tombent sur une sorte de mobile-fontaine zen dans laquelle des gouttes d'eau tombent..Voix femme : "" WATTWILLER, ...
 ... l'eau minérale naturelle, ...
 ... zéro nitrate, ...
 ... pauvre en sodium.
 ... Sa pureté vous envahit ...
 ... et le sentiment de sérénité grandit.
 
 ... WATTWILLER, la pureté source de sérénité.
 ... Découvrez aussi les eaux pétillantes de WATTWILLER. """|False|22428|0.9311779141426086|0.003973433747887611|0.0018242907244712114|0.0047677322290837765|0.9385868906974792|0.9869610071182251|0.5249676704406738|0.9937725067138672|0.1288374364376068|0.02497260831296444|0.2031937688589096|0.8944648504257202|9.100540046347305e-05|0.04204925149679184|0.0009983038762584329|7.231638301163912e-05
618|"Une femme qu représente le thé noir parfum mûre, myrtille s'élance du haut d'une montagne enneigée sur une luge en bois. Pendant sa descente, elle prépare tranquillement le thé.Voix femme : "" MAYTEA thé noir, parfum mûre, myrtille.
 ... Une véritable infusion de feuille de thé ...
 ... sublimée d'une note de mûre et de myrtille.
 ... MAYTEA, l'art du thé glacé. """|False|23341|0.007975458167493343|0.00853809155523777|0.04876777529716492|0.01097971573472023|0.8141503930091858|0.8643999099731445|0.2750212550163269|0.6084707975387573|0.026596246287226677|0.7289244532585144|0.00407068245112896|0.03047170676290989|0.0002945927844848484|0.786939263343811|0.8789579272270203|0.0001180438557639718
